Experiment	Tag	Anim	Date	Date/Time	Standing	Active	Lying	Steps	collar	distance(m)	X_Act	Y_Act	%HeadDown	Activity	DFL1	DFL2	DFL3	DFA12	DFA123	DBL1	DBL2	DBL3	DBA12	DBA123	DiffXY	MeanXY	VarXY	X_Actlog	Y_Actlog	Stepslog	distance(m)log	VarXYlog	DiffXYlog	MeanXYlog	epoch	day	prev_Active1	prev_Active2	prev_Active3	prev_Standing1	prev_Standing2	prev_Standing3	prev_Lying1	prev_Lying2	prev_Lying3	prev_steps1	prev_steps2	prev_steps3	prev_headdown1	prev_headdown2	prev_headdown3
Abdel	177386	a3	10/6/1950	08:44:00	0.9488	0.0512	0	11	1524	13.57	78	9	19	G	41.3	190	32.2	216.6	426.4	35.7	196.9	30.5	211.6	423.4	69	43.5	48.79036790187178	1.8920946026910372	0.9542425094441503	1.041392685162173	1.1325798476629374	1.6883340929061548	1.8388490907378847	1.6384892569556357	1950-10-06T08:44:00Z	1950-10-06	0.077	0.1106	0.1452	0.923	0.8894	0.8548	0	0	0	18	25	34	50	72	84
Abdel	177492	a6	10/6/1950	08:44:00	0.9404	0.0596	0	12	1532	6.24	60	22	15	G	27.1	74.3	41.9	114.6	175.3	19.3	72.6	6.3	109.2	178.2	38	41	26.870057685088806	1.7781512503843675	1.3424226808241804	1.079181246051244	0.7951845896893839	1.4292685987864358	1.579783596617953	1.6127838567207948	1950-10-06T08:44:00Z	1950-10-06	0.0838	0.1526	0.06	0.9162	0.8474	0.94	0	0	0	15	34	12	41	56	33
Abdel	177416	a4	10/6/1950	08:48:00	0.5818	0.4182	0	98	1527	33.99	146	18	71	G	159.9	11.7	58.1	331.4	396.7	8	48.4	214.5	48.4	228.4	128	82	90.50966799187809	2.1643528557847347	1.2552725051057187	1.991226075692938	1.5313511645843374	1.9566949718163575	2.1072099696482076	1.9138138523842463	1950-10-06T08:48:00Z	1950-10-06	0.1516	0.0798	0.103	0.8484	0.9202	0.897	0	0	0	30	15	18	90	77	94
Abdel	177406	a2	10/6/1950	08:48:00	0.7658	0.2342	0	54	1530	27.53	145	38	66	G	190.8	95.8	35.8	371.1	441.1	208.1	114.9	211	373.5	525.2	107	91.5	75.66042558696059	2.1613680022352746	1.579783596617953	1.7323937598237729	1.4398062113949077	1.878868779853793	2.0293837776856156	1.961421094066923	1950-10-06T08:48:00Z	1950-10-06	0.0988	0.0656	0.0692	0.9012	0.9344	0.9308	0	0	0	21	14	16	51	69	71
Abdel	177442	a5	10/6/1950	08:48:00	0.6306	0.3694	0	70	1538	12.24	224	48	66	G	178.7	31.8	33.3	344.4	366.1	169.3	45.5	190.9	355.8	560.5	176	136	124.45079348883236	2.350248018334357	1.681241237376492	1.8450980400148773	1.0877814178130905	2.0949976699825084	2.2455126678143964	2.1335389083705367	1950-10-06T08:48:00Z	1950-10-06	0.1596	0.1254	0.1772	0.8404	0.8746	0.8228	0	0	0	27	18	30	83	71	78
Abdel	177492	a6	10/6/1950	08:48:00	0.8712	0.1288	0	29	1532	6.3	56	15	19	G	69	21	6.3	158.9	178.2	197.9	29.7	37.2	373.2	403.8	41	35.5	28.991378028648448	1.748188027006976	1.1760912590585766	1.4623979979004536	0.7993405494604753	1.4622688588892427	1.6127838567207948	1.5502283530563175	1950-10-06T08:48:00Z	1950-10-06	0.0596	0.0838	0.1526	0.9404	0.9162	0.8474	0	0	0	12	15	34	15	41	56
Abdel	177386	a3	10/6/1950	08:48:00	0.8718	0.1282	0	30	1524	3.51	172	30	19	G	60.6	185.7	52.9	235.9	409.1	30.8	33.2	189.7	37.4	216.7	142	101	100.40916292848975	2.2355284469078014	1.4771212547211101	1.4771212547211101	0.5453071164781971	2.0017733465514986	2.1522883443833623	2.0043213737830725	1950-10-06T08:48:00Z	1950-10-06	0.0512	0.077	0.1106	0.9488	0.923	0.8894	0	0	0	11	18	25	19	50	72
Abdel	177406	a2	10/6/1950	08:53:00	0.7768	0.2232	0	51	1530	30.05	118	56	54	G	18.2	187.1	14.2	223	416.7	212.9	197.2	212.6	264.9	317.7	62	87	43.840620433565945	2.0718820073064936	1.748188027006976	1.707570176098788	1.4778444763402034	1.6418766916672538	1.7923916894989544	1.9395192526191176	1950-10-06T08:53:00Z	1950-10-06	0.2342	0.0988	0.0656	0.7658	0.9012	0.9344	0	0	0	54	21	14	66	51	69
Abdel	177386	a3	10/6/1950	08:53:00	0.7136	0.2864	0	64	1524	24.44	167	85	49	G	35.2	204.4	113.4	221.3	386.2	31.5	62.5	199.7	71.4	230.5	82	126	57.982756057296896	2.222716471147843	1.9294189257148036	1.8061799739845659	1.3881012015722936	1.7632988545524753	1.9138138523842463	2.1003705451179076	1950-10-06T08:53:00Z	1950-10-06	0.1282	0.0512	0.077	0.8718	0.9488	0.923	0	0	0	30	11	18	19	19	50
Abdel	177416	a4	10/6/1950	08:53:00	0.6658	0.3342	0	79	1527	21.26	50	137	89	G	23.5	235.8	187.2	236	346.8	21.6	187.3	33.3	187.4	366.1	87	93.5	61.518289963229634	1.6989700043368874	2.1367205671567238	1.8976270912909912	1.3275632601893208	1.789004254787334	1.9395192526191176	1.9708116108729823	1950-10-06T08:53:00Z	1950-10-06	0.4182	0.1516	0.0798	0.5818	0.8484	0.9202	0	0	0	98	30	15	71	90	77
Abdel	177442	a5	10/6/1950	08:53:00	0.7186	0.2814	0	52	1538	29.17	220	30	85	G	19.1	90.6	221.7	119	307.3	174.6	167.6	15.3	198.5	356.9	190	125	134.35028842544403	2.342422680822404	1.4771212547211101	1.7160033436356343	1.4649364291232216	2.1282386031211615	2.2787536009530576	2.096910013008404	1950-10-06T08:53:00Z	1950-10-06	0.3694	0.1596	0.1254	0.6306	0.8404	0.8746	0	0	0	70	27	18	66	83	71
Abdel	177492	a6	10/6/1950	08:53:00	0.8482	0.1518	0	35	1532	9.91	57	53	37	G	204.6	34.4	25.3	378	406.4	10.6	36.2	194.1	53.4	211.7	4	55	2.8284271247461903	1.7558748556732533	1.7242758696016085	1.5440680443515165	0.9960736544896577	0.4515449935113265	0.6020599913388197	1.7403626894950335	1950-10-06T08:53:00Z	1950-10-06	0.1288	0.0596	0.0838	0.8712	0.9404	0.9162	0	0	0	29	12	15	19	15	41
Abdel	177406	a2	10/6/1950	08:57:00	0.8998	0.1002	0	21	1530	17.06	109	57	65	G	81.1	16	186	147.7	328.4	206.8	102.6	7.7	395.1	495.1	52	83	36.76955262170047	2.037426497941022	1.7558748556732533	1.3222192947359872	1.2319790268340498	1.5654883458039897	1.7160033436356343	1.919078092376597	1950-10-06T08:57:00Z	1950-10-06	0.2232	0.2342	0.0988	0.7768	0.7658	0.9012	0	0	0	51	54	21	54	66	51
Abdel	177386	a3	10/6/1950	08:57:00	0.8846	0.1154	0	25	1524	16.69	143	66	34	G	207.2	9.3	67.8	412.5	473	177.7	194.3	18.1	234	414.7	77	104.5	54.44722215136416	2.1553360374653656	1.8195439355425267	1.3979400086737748	1.2224563366818488	1.7359757273412888	1.8864907251730458	2.019116290447488	1950-10-06T08:57:00Z	1950-10-06	0.2864	0.1282	0.0512	0.7136	0.8718	0.9488	0	0	0	64	30	11	49	19	19
Abdel	177442	a5	10/6/1950	08:57:00	0.773	0.227	0	38	1538	24.37	163	54	63	G	7.3	23.2	224.7	31	261	82.4	41.1	175.4	133.6	288.7	109	108.5	77.07463914933368	2.212187604404224	1.7323937598237729	1.579783596617953	1.3868555291865063	1.8869115001091965	2.037426497941022	2.0354297381849484	1950-10-06T08:57:00Z	1950-10-06	0.2814	0.3694	0.1596	0.7186	0.6306	0.8404	0	0	0	52	70	27	85	66	83
Abdel	177492	a6	10/6/1950	08:57:00	0.9142	0.0858	0	19	1532	15.43	95	55	69	G	23.7	232	186.3	253.7	301.6	7.3	86.2	47.6	89.7	140.9	40	75	28.284271247461902	1.977723605289305	1.7403626894950335	1.2787536009551146	1.188365926065963	1.4515449934975073	1.602059991329048	1.8750612633922792	1950-10-06T08:57:00Z	1950-10-06	0.1518	0.1288	0.0596	0.8482	0.8712	0.9404	0	0	0	35	29	12	37	19	15
Abdel	177416	a4	10/6/1950	08:57:00	0.8784	0.1216	0	21	1527	13.38	72	11	86	G	142.2	20.8	175	268.8	429.2	37.7	172.7	154.3	227.4	252	61	41.5	43.1335136523794	1.8573324964318716	1.041392685162173	1.3222192947359872	1.1264561134350501	1.6348148371797833	1.785329835011479	1.6180480967131392	1950-10-06T08:57:00Z	1950-10-06	0.3342	0.4182	0.1516	0.6658	0.5818	0.8484	0	0	0	79	98	30	89	71	90
Abdel	177442	a5	10/6/1950	09:01:00	0.6574	0.3426	0	62	1538	4.98	71	160	63	G	173	22.8	70.2	366.5	432.1	2.2	161.6	174.3	161.8	246.4	89	115.5	62.932503525602726	1.851258348719687	2.2041199826561964	1.7923916894989544	0.6972293427684384	1.7988750088136123	1.9493900066454009	2.0625819842285393	1950-10-06T09:01:00Z	1950-10-06	0.227	0.2814	0.3694	0.773	0.7186	0.6306	0	0	0	38	52	70	63	85	66
Abdel	177416	a4	10/6/1950	09:01:00	0.898	0.102	0	14	1527	9.76	173	24	94	G	33.9	24.4	98.7	77.9	172.7	28.4	183.4	25.3	201.9	406.4	149	98.5	105.35891039679558	2.2380461031290464	1.3802112417134156	1.1461280356813401	0.9894498176711415	2.0226712705806955	2.1731862684125653	1.9934362304980526	1950-10-06T09:01:00Z	1950-10-06	0.1216	0.3342	0.4182	0.8784	0.6658	0.5818	0	0	0	21	79	98	86	89	71
Abdel	177492	a6	10/6/1950	09:01:00	0.849	0.151	0	31	1532	9.08	106	55	27	G	33.2	161.7	169.1	227.8	282.6	185.8	15.7	167.1	386.5	569.3	51	80.5	36.062445840513924	2.02530586526518	1.7403626894950335	1.4913616938356737	0.9580858485258681	1.55705517826715	1.707570176098788	1.905795880368408	1950-10-06T09:01:00Z	1950-10-06	0.0858	0.1518	0.1288	0.9142	0.8482	0.8712	0	0	0	19	35	29	69	37	19
Abdel	177406	a2	10/6/1950	09:01:00	0.8864	0.1136	0	26	1530	4.69	105	59	43	G	169	167	92.5	173.1	341.1	184.2	90.1	191.4	371.5	572.2	46	82	32.526911934581186	2.0211892990703517	1.7708520116428803	1.4149733479724884	0.6711728427243433	1.5122428338509186	1.6627578316825182	1.9138138523842463	1950-10-06T09:01:00Z	1950-10-06	0.1002	0.2232	0.2342	0.8998	0.7768	0.7658	0	0	0	21	51	54	65	54	66
Abdel	177386	a3	10/6/1950	09:01:00	0.8786	0.1214	0	26	1524	3.34	135	45	19	G	86.7	180.2	181.5	256	276.2	203.4	181.7	30.4	230.6	414.5	90	90	63.63961030678928	2.1303337684953276	1.6532125137763087	1.4149733479724884	0.5237464668245673	1.8037275116080167	1.9542425094398075	1.9542425094398075	1950-10-06T09:01:00Z	1950-10-06	0.1154	0.2864	0.1282	0.8846	0.7136	0.8718	0	0	0	25	64	30	34	49	19
Abdel	177442	a5	10/6/1950	09:06:00	0.7394	0.2606	0	45	1538	7.3	184	43	85	G	139.5	23.4	23.9	278.9	295.4	42.1	1.5	145.1	84.8	230.9	141	113.5	99.7020561473032	2.2648178230097726	1.6334684555805965	1.6532125137763087	0.8633228601264051	1.998704114823825	2.149219112655688	2.054995861529524	1950-10-06T09:06:00Z	1950-10-06	0.3426	0.227	0.2814	0.6574	0.773	0.7186	0	0	0	62	38	52	63	63	85
Abdel	177416	a4	10/6/1950	09:06:00	0.9064	0.0936	0	12	1527	12.13	146	6	95	G	171.4	162.3	3.6	213.9	379.8	23.7	238	23.6	285.4	544.8	140	76	98.99494936611666	2.1643528557847347	0.7781512503908818	1.079181246051244	1.0838608008701534	1.995613037846686	2.146128035678548	1.880813592281363	1950-10-06T09:06:00Z	1950-10-06	0.102	0.1216	0.3342	0.898	0.8784	0.6658	0	0	0	14	21	79	94	86	89
Abdel	177492	a6	10/6/1950	09:06:00	0.8862	0.1138	0	23	1532	12.08	90	20	64	G	161.3	23.1	35.9	335.3	348.2	165.9	175	3.6	208.4	379.8	70	55	49.49747468305833	1.9542425094398075	1.3010299956661526	1.361727836019481	1.0820669342887081	1.6945830421831436	1.8450980400148773	1.7403626894950335	1950-10-06T09:06:00Z	1950-10-06	0.151	0.0858	0.1518	0.849	0.9142	0.8482	0	0	0	31	19	35	27	69	37
Abdel	177386	a3	10/6/1950	09:06:00	0.8674	0.1326	0	28	1524	10.65	195	82	48	G	13.1	174.9	232.9	177.5	242.2	61.2	137.6	152.2	202.6	257.9	113	138.5	79.90306627407988	2.290034611362741	1.9138138523842463	1.4471580313437702	1.0273496077788344	1.9025634456519727	2.053078443483804	2.141449773400781	1950-10-06T09:06:00Z	1950-10-06	0.1214	0.1154	0.2864	0.8786	0.8846	0.7136	0	0	0	26	25	64	19	34	49
Abdel	177406	a2	10/6/1950	09:06:00	0.8132	0.1868	0	40	1530	2.83	112	59	32	G	33.9	186.1	164.9	226.6	248.2	169.5	37.6	166.9	371.8	571.4	53	85.5	37.476659402887016	2.049218022670569	1.7708520116428803	1.602059991329048	0.4517864355396364	1.5737608717699572	1.7242758696016085	1.9319661147286806	1950-10-06T09:06:00Z	1950-10-06	0.1136	0.1002	0.2232	0.8864	0.8998	0.7768	0	0	0	26	21	51	43	65	54
Abdel	177406	a2	10/6/1950	09:10:00	0.9066	0.0934	0	20	1530	18.45	124	16	82	G	13.3	15.1	174.2	34.3	201.3	12	192	181.6	200.8	224.9	108	70	76.36753236814714	2.0934216851625855	1.204119982658639	1.3010299956661526	1.265996370497433	1.882908757655528	2.0334237554873518	1.8450980400148773	1950-10-06T09:10:00Z	1950-10-06	0.1868	0.1136	0.1002	0.8132	0.8864	0.8998	0	0	0	40	26	21	32	43	65
Abdel	177492	a6	10/6/1950	09:10:00	0.8488	0.1512	0	36	1532	14.48	82	52	56	G	26.3	105.2	209.6	105.5	266.3	11.1	23.4	155.9	27.6	167	30	67	21.213203435596427	1.9138138523842463	1.7160033436356343	1.5563025007684936	1.1607685618641275	1.326606256889719	1.4771212547211101	1.8260748027014746	1950-10-06T09:10:00Z	1950-10-06	0.1138	0.151	0.0858	0.8862	0.849	0.9142	0	0	0	23	31	19	64	27	69
Abdel	177442	a5	10/6/1950	09:10:00	0.8726	0.1274	0	24	1538	4.54	168	11	91	G	2.5	69.4	32.3	74.4	138.4	72.9	207.1	155.2	268.6	377.7	157	89.5	111.01576464628796	2.2253092817261213	1.041392685162173	1.3802112417134156	0.6570558528666699	2.045384654577634	2.1958996524095102	1.9518230353163972	1950-10-06T09:10:00Z	1950-10-06	0.2606	0.3426	0.227	0.7394	0.6574	0.773	0	0	0	45	62	38	85	63	63
Abdel	177386	a3	10/6/1950	09:10:00	0.9324	0.0676	0	14	1524	10.11	206	76	45	G	180.9	180.7	66.2	192.5	349.2	154.6	55.5	15.6	330.6	399	130	141	91.92388155425118	2.313867220369364	1.880813592281363	1.1461280356813401	1.0047511555952968	1.9634283544753186	2.113943352307171	2.149219112655688	1950-10-06T09:10:00Z	1950-10-06	0.1326	0.1214	0.1154	0.8674	0.8786	0.8846	0	0	0	28	26	25	48	19	34
Abdel	177416	a4	10/6/1950	09:10:00	0.8946	0.1054	0	18	1527	2.77	63	6	79	G	79	160.9	27.6	252.7	420.2	45.9	160.1	181.5	213.9	235.4	57	34.5	40.30508652763321	1.7993405494542711	0.7781512503908818	1.2552725051057187	0.44247976908012704	1.6053598578415784	1.7558748556732533	1.537819095074533	1950-10-06T09:10:00Z	1950-10-06	0.0936	0.102	0.1216	0.9064	0.898	0.8784	0	0	0	12	14	21	95	94	86
Abdel	177386	a3	10/6/1950	09:14:00	0.867	0.133	0	31	1524	18.47	185	69	47	G	12	22.9	24.9	25.2	46.3	188.8	179.8	175.5	212.9	247.8	116	127	82.02438661763951	2.2671717284032487	1.8388490907378847	1.4913616938356737	1.2664668954425926	1.9139429913954573	2.064457989227293	2.1038037209562988	1950-10-06T09:14:00Z	1950-10-06	0.0676	0.1326	0.1214	0.9324	0.8674	0.8786	0	0	0	14	28	26	45	48	19
Abdel	177492	a6	10/6/1950	09:14:00	0.8792	0.1208	0	28	1532	12.94	89	56	72	G	32.8	26.7	181.7	46.8	224.3	30.7	188.2	201.4	188.2	218.5	33	72.5	23.33452377915607	1.9493900066454009	1.748188027006976	1.4471580313437702	1.1119342763360378	1.367998942047758	1.5185139398792036	1.8603380065715927	1950-10-06T09:14:00Z	1950-10-06	0.1512	0.1138	0.151	0.8488	0.8862	0.849	0	0	0	36	23	31	56	64	27
Abdel	177442	a5	10/6/1950	09:14:00	0.8346	0.1654	0	30	1538	7.23	136	18	93	G	17	32.1	228.3	59.3	318.7	42.1	35.4	64.2	76.7	140.8	118	77	83.43860018001261	2.1335389083705367	1.2552725051057187	1.4771212547211101	0.8591382973005377	1.9213670094746553	2.0718820073064936	1.8864907251730458	1950-10-06T09:14:00Z	1950-10-06	0.1274	0.2606	0.3426	0.8726	0.7394	0.6574	0	0	0	24	45	62	91	85	63
Abdel	177406	a2	10/6/1950	09:14:00	0.8956	0.1044	0	23	1530	11.41	120	42	56	G	24.4	187.6	55.4	214.5	386.9	29.3	24.4	199.4	49.2	224.3	78	81	55.154328932550705	2.0791812460479866	1.6232492903989346	1.361727836019481	1.0572856444220209	1.741579604859277	1.8920946026910372	1.908485018879186	1950-10-06T09:14:00Z	1950-10-06	0.0934	0.1868	0.1136	0.9066	0.8132	0.8864	0	0	0	20	40	26	82	32	43
Abdel	177416	a4	10/6/1950	09:14:00	0.8888	0.1112	0	20	1527	8.31	184	7	94	G	42	22.1	141.7	74.4	230.1	173.7	71.5	167	376.7	551.9	177	95.5	125.15790027001891	2.2648178230097726	0.8450980400204611	1.3010299956661526	0.9196010237893372	2.097458268530163	2.247973266362052	1.9800033715842011	1950-10-06T09:14:00Z	1950-10-06	0.1054	0.0936	0.102	0.8946	0.9064	0.898	0	0	0	18	12	14	79	95	94
Abdel	177416	a4	10/6/1950	09:19:00	0.8384	0.1616	0	31	1527	16.56	159	18	94	G	155.2	179.8	15.7	179.9	343.9	36.7	29.4	32.8	98.4	158.9	141	88.5	99.7020561473032	2.2013971243207244	1.2552725051057187	1.4913616938356737	1.2190603324514837	1.998704114823825	2.149219112655688	1.946943270698316	1950-10-06T09:19:00Z	1950-10-06	0.1112	0.1054	0.0936	0.8888	0.8946	0.9064	0	0	0	20	18	12	94	79	95
Abdel	177406	a2	10/6/1950	09:19:00	0.8718	0.1282	0	28	1530	12.32	94	4	99	G	34.7	35.4	32.9	76.7	93.7	64	33.8	32.3	135.9	138.4	90	49	63.63961030678928	1.9731278536001606	0.6020599913388197	1.4471580313437702	1.0906107078319318	1.8037275116080167	1.9542425094398075	1.6901960800294	1950-10-06T09:19:00Z	1950-10-06	0.1044	0.0934	0.1868	0.8956	0.9066	0.8132	0	0	0	23	20	40	56	82	32
Abdel	177442	a5	10/6/1950	09:19:00	0.808	0.192	0	39	1538	10.19	174	38	79	G	25.3	29.8	150.3	31.2	200.2	142.8	40	64.4	324.4	364.9	136	106	96.16652224137046	2.240549248282849	1.579783596617953	1.5910646070276129	1.0081741840106884	1.9830239105386784	2.1335389083705367	2.02530586526518	1950-10-06T09:19:00Z	1950-10-06	0.1654	0.1274	0.2606	0.8346	0.8726	0.7394	0	0	0	30	24	45	93	91	85
Abdel	177386	a3	10/6/1950	09:19:00	0.9286	0.0714	0	16	1524	5.33	159	49	71	G	164.4	162.6	163.2	234.1	238.4	10	8	53	25.5	80.4	110	104	77.78174593052023	2.2013971243207244	1.6901960800294	1.204119982658639	0.7267272090347204	1.8908776873267927	2.0413926851586197	2.017033339299198	1950-10-06T09:19:00Z	1950-10-06	0.133	0.0676	0.1326	0.867	0.9324	0.8674	0	0	0	31	14	28	47	45	48
Abdel	177492	a6	10/6/1950	09:19:00	0.92	0.08	0	16	1532	4.1	73	140	74	G	32.6	61	29.3	92.1	171.6	11.7	33	56.9	46.9	119.2	67	106.5	47.37615433949868	1.8633228601210508	2.146128035678548	1.204119982658639	0.612783856730328	1.6755598048697524	1.8260748027014746	2.0273496077751645	1950-10-06T09:19:00Z	1950-10-06	0.1208	0.1512	0.1138	0.8792	0.8488	0.8862	0	0	0	28	36	23	72	56	64
Abdel	177492	a6	10/6/1950	09:23:00	0.7958	0.2042	0	46	1532	15.56	36	27	54	G	38.7	191.8	36.8	203.5	358.6	169.9	46.9	25.8	346.5	391.5	9	31.5	6.363961030678928	1.5563025007684936	1.4313637641605959	1.6627578316825182	1.1920095926564613	0.8037275116141586	0.9542425094441503	1.4983105537909793	1950-10-06T09:23:00Z	1950-10-06	0.08	0.1208	0.1512	0.92	0.8792	0.8488	0	0	0	16	28	36	74	72	56
Abdel	177406	a2	10/6/1950	09:23:00	0.87	0.13	0	30	1530	14.33	114	56	59	G	199.8	194.8	51.7	227.6	394.4	215.3	85.9	27.9	376.1	455.2	58	85	41.012193308819754	2.0569048513368537	1.748188027006976	1.4771212547211101	1.1562461904003751	1.6129129957320056	1.763427993563686	1.9294189257148036	1950-10-06T09:23:00Z	1950-10-06	0.1282	0.1044	0.0934	0.8718	0.8956	0.9066	0	0	0	28	23	20	99	56	82
Abdel	177416	a4	10/6/1950	09:23:00	0.8264	0.1736	0	31	1527	11.72	63	139	92	G	5.9	163.1	19.9	174.9	344.7	25.3	165.2	16.5	168.1	349.6	76	101	53.74011537017761	1.7993405494542711	2.1430148002544076	1.4913616938356737	1.0689276116857775	1.730298594449609	1.880813592281363	2.0043213737830725	1950-10-06T09:23:00Z	1950-10-06	0.1616	0.1112	0.1054	0.8384	0.8888	0.8946	0	0	0	31	20	18	94	94	79
Abdel	177442	a5	10/6/1950	09:23:00	0.8454	0.1546	0	28	1538	6.31	16	0	100	G	17.2	48.3	36.4	79	108.5	12.7	165.1	45.6	189.5	378.5	16	8	11.313708498984761	1.204119982658639	-10	1.4471580313437702	0.8000293592510169	1.0536049848277729	1.204119982658639	0.9030899869973723	1950-10-06T09:23:00Z	1950-10-06	0.192	0.1654	0.1274	0.808	0.8346	0.8726	0	0	0	39	30	24	79	93	91
Abdel	177386	a3	10/6/1950	09:23:00	0.867	0.133	0	27	1524	10.3	209	51	75	G	39.5	160.2	47.3	216.5	385.6	53.6	155.9	65.8	238.6	393.8	158	130	111.72287142747452	2.3201462861112616	1.707570176098788	1.4313637641605959	1.0128372247093886	2.0481420891228206	2.1986570869546975	2.113943352307171	1950-10-06T09:23:00Z	1950-10-06	0.0714	0.133	0.0676	0.9286	0.867	0.9324	0	0	0	16	31	14	71	47	45
Abdel	177386	a3	10/6/1950	09:27:00	0.7316	0.2684	0	71	1524	48.95	120	149	18	R	211.8	198.9	40.9	256.3	423.4	175.7	237.5	65	273.7	505.1	29	134.5	20.506096654409877	2.0791812460479866	2.1731862684125653	1.851258348719687	1.6897526961400438	1.3118830000690833	1.4623979979004536	2.1287222843387497	1950-10-06T09:27:00Z	1950-10-06	0.133	0.0714	0.133	0.867	0.9286	0.867	0	0	0	27	16	31	75	71	47
Abdel	177416	a4	10/6/1950	09:27:00	0.6906	0.3094	0	73	1527	43.93	130	12	66	R	50.7	180.1	194.1	180.1	194.6	50.2	175.5	8.1	175.7	343.2	118	71	83.43860018001261	2.113943352307171	1.079181246051244	1.8633228601210508	1.642761203266309	1.9213670094746553	2.0718820073064936	1.851258348719687	1950-10-06T09:27:00Z	1950-10-06	0.1736	0.1616	0.1112	0.8264	0.8384	0.8888	0	0	0	31	31	20	92	94	94
Abdel	177406	a2	10/6/1950	09:27:00	0.7478	0.2522	0	62	1530	39.99	135	56	69	R	6.2	33	9.2	38.7	78.3	4.9	57.9	3.1	57.9	114.4	79	95.5	55.86143571373726	2.1303337684953276	1.748188027006976	1.7923916894989544	1.6019514041346077	1.7471120934592284	1.8976270912909912	1.9800033715842011	1950-10-06T09:27:00Z	1950-10-06	0.13	0.1282	0.1044	0.87	0.8718	0.8956	0	0	0	30	28	23	59	99	56
Abdel	177442	a5	10/6/1950	09:27:00	0.6616	0.3384	0	64	1538	21.45	213	38	62	R	43.1	21.8	161.1	86.5	228.5	155.2	49.3	48.1	322	351.5	175	125.5	123.74368670764582	2.3283796034389415	1.579783596617953	1.8061799739845659	1.3314272965227678	2.0925230508546546	2.2430380486865427	2.098643725817403	1950-10-06T09:27:00Z	1950-10-06	0.1546	0.192	0.1654	0.8454	0.808	0.8346	0	0	0	28	39	30	100	79	93
Abdel	177386	a3	10/6/1950	09:31:00	0.9418	0.0582	0	14	1524	2.04	84	9	7	R	208.7	197.1	48.4	252.6	450.2	80.4	3.5	6.8	158	161.4	75	46.5	53.033008588991066	1.9242792860623987	0.9542425094441503	1.1461280356813401	0.3096301674471877	1.7245462655605284	1.8750612633922792	1.667452952890888	1950-10-06T09:31:00Z	1950-10-06	0.2684	0.133	0.0714	0.7316	0.867	0.9286	0	0	0	71	27	16	18	75	71
Abdel	177386	a3	10/6/1950	09:36:00	0.4262	0.0388	0.535	9	1524	1.15	77	34	27	R	176.1	7.5	178.3	345.1	516.2	172.7	1	173.7	344.4	517.1	43	55.5	30.405591591021544	1.8864907251730458	1.5314789170435326	0.9542425094441503	0.06069784039137639	1.4829534577490242	1.6334684555805965	1.7442929831234588	1950-10-06T09:36:00Z	1950-10-06	0.0582	0.2684	0.133	0.9418	0.7316	0.867	0	0	0	14	71	27	7	18	75
Abdel	177416	a4	10/6/1950	09:40:00	0.9616	0.0384	0	8	1527	7.95	12	29	37	R	61.9	56	193.7	80	253.6	43.3	174.1	174.1	203.6	214.9	17	20.5	12.020815280171307	1.079181246051244	1.4623979979004536	0.9030899869973723	0.9003671286619331	1.0799339235498961	1.2304489213808285	1.3117538610578727	1950-10-06T09:40:00Z	1950-10-06	0.3094	0.1736	0.1616	0.6906	0.8264	0.8384	0	0	0	73	31	31	66	92	94
Abdel	177492	a6	10/6/1950	09:40:00	0.9006	0.0774	0.022	17	1532	2.07	18	26	9	R	77.5	3.5	209.1	158	366.7	3.4	84.6	86.9	84.6	104.7	8	22	5.656854249492381	1.2552725051057187	1.4149733479724884	1.2304489213808285	0.31597034547789815	0.7525749891676303	0.9030899869973723	1.3424226808241804	1950-10-06T09:40:00Z	1950-10-06	0.2042	0.08	0.1208	0.7958	0.92	0.8792	0	0	0	46	16	28	54	74	72
Abdel	177442	a5	10/6/1950	09:44:00	0.0326	0.052	0.9154	5	1538	0.34	83	12	5	R	177	85.3	18.6	346.1	414.5	39.5	81.6	180.6	93.1	278.1	71	47.5	50.204581464244875	1.919078092376597	1.079181246051244	0.6989700043447047	-0.46852108283001115	1.7007433508879497	1.851258348719687	1.676693609625781	1950-10-06T09:44:00Z	1950-10-06	0.3384	0.1546	0.192	0.6616	0.8454	0.808	0	0	0	64	28	39	62	100	79
Abdel	177406	a2	10/6/1950	09:44:00	0.9784	0.0216	0	5	1530	1.7	36	6	0	R	3.9	4.5	170.9	5	171.9	171.9	167.9	42.6	177.4	302.9	30	21	21.213203435596427	1.5563025007684936	0.7781512503908818	0.6989700043447047	0.23044892140382064	1.326606256889719	1.4771212547211101	1.3222192947359872	1950-10-06T09:44:00Z	1950-10-06	0.2522	0.13	0.1282	0.7478	0.87	0.8718	0	0	0	62	30	28	69	59	99
Abdel	177442	a5	10/6/1950	09:49:00	0	0	1	0	1538	2.37	32	6	7	R	45.9	48.1	46	57.5	69.2	54.9	173.7	192.9	207.8	262.7	26	19	18.384776310850235	1.5051499783212632	0.7781512503908818	-10	0.37474834602842855	1.2644583501411895	1.4149733479724884	1.2787536009551146	1950-10-06T09:49:00Z	1950-10-06	0.052	0.3384	0.1546	0.0326	0.6616	0.8454	0.9154	0	0	5	64	28	5	62	100
